COL1,WMC2015
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/test/java/org/springframework/ui/jasperreports/ProductBean.java,8
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/web/client/samples/matchers/JsonPathRequestMatchersIntegrationTests.java,11
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/SqlInOutParameter.java,8
/mnt/dados/projetopydriller/spring-framework/spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionProxyFactoryBean.java,8
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/web/servlet/request/MockHttpServletRequestBuilder.java,103
/mnt/dados/projetopydriller/spring-framework/spring-aspects/src/test/java/org/springframework/transaction/aspectj/TransactionAspectTests.java,28
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/core/env/ReadOnlySystemAttributesMap.java,16
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/config/RuntimeBeanReference.java,13
/mnt/dados/projetopydriller/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/AbstractExceptionHandlerMethodResolver.java,14
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/support/AbstractPointcutAdvisor.java,9
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/spr9645/LookUpTxMgrByTypeTests.java,3
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/main/java/org/springframework/web/portlet/handler/SimplePortletPostProcessor.java,12
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/BeansDtdResolver.java,10
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/cache/interceptor/VariableNotAvailableException.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/beans/factory/xml/LookupMethodWrappedByCglibProxyTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/annotation/meta/ConfigClassesAndProfileResolverWithCustomDefaultsMetaConfig.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/AbstractCircularImportDetectionTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/RealLiteral.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/cache/annotation/SpringCacheAnnotationParser.java,38
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/datasource/embedded/AbstractEmbeddedDatabaseConfigurer.java,4
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/mock/web/MockHttpServletResponseTests.java,27
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/spr9645/LookUpTxMgrByTypeAndDefaultNameTests.java,3
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestMappingHandlerAdapter.java,97
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/handler/BeanNameUrlHandlerMappingTests.java,46
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/web/util/JavaScriptUtilsTests.java,3
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/UrlBasedViewResolverRegistration.java,9
/mnt/dados/projetopydriller/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/sockjs/transport/handler/HtmlFileTransportHandler.java,9
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/context/transaction/TransactionContextHolder.java,3
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/concurrent/ScheduledExecutorTask.java,17
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/componentscan/cycle/right/RightConfig.java,0
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/target/CommonsPool2TargetSource.java,25
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/autoproxy/AnnotationPointcutTests.java,3
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/expression/AnnotatedElementKeyTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/jmx/export/DateRange.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/annotation/ConfigurationClassSpr8954Tests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/cache/interceptor/CacheableOperation.java,5
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/support/DelegatingErrorHandlingRunnable.java,5
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/PropertyDescriptorUtils.java,28
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/CachePutInterceptor.java,8
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/view/velocity/VelocityLayoutViewResolver.java,8
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/autoproxy/AspectJAutoProxyCreatorTests.java,31
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/test/java/org/springframework/jms/annotation/AnnotationDrivenNamespaceTests.java,9
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/objenesis/SpringObjenesis.java,20
/mnt/dados/projetopydriller/spring-framework/spring-aspects/src/test/java/org/springframework/cache/config/SomeKeyGenerator.java,0
/mnt/dados/projetopydriller/spring-framework/spring-orm-hibernate5/src/main/java/org/springframework/orm/hibernate5/HibernateTemplate.java,120
/mnt/dados/projetopydriller/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/BufferingStompDecoder.java,18
/mnt/dados/projetopydriller/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/DefaultJCacheOperationSource.java,24
/mnt/dados/projetopydriller/spring-framework/spring-oxm/src/test/java/org/springframework/oxm/jaxb/Airplane.java,2
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/core/type/classreading/ClassMetadataReadingVisitorMemberClassTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/context/config/PropertyPlaceholderBeanDefinitionParser.java,7
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/test/java/org/springframework/jms/support/converter/MessagingMessageConverterTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/JsonViewResponseBodyAdvice.java,4
/mnt/dados/projetopydriller/spring-framework/spring-core/src/test/java/org/springframework/core/env/CompositePropertySourceTests.java,3
/mnt/dados/projetopydriller/spring-framework/spring-orm/src/test/java/org/springframework/orm/jpa/ContainerManagedEntityManagerIntegrationTests.java,15
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/profile/importresource/DefaultProfileAnnotationConfigTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/DeclareParentsDelegateRefTests.java,0
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/DefaultListableBeanFactoryTests.java,244
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/instrument/classloading/ShadowingClassLoader.java,21
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/config/annotation/ContentNegotiationConfigurerTests.java,7
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/CountingTestBean.java,1
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/ItemPet.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/remoting/RemoteInvocationFailureException.java,1
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/util/WebUtils.java,106
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/main/java/org/springframework/web/portlet/bind/PortletRequestDataBinder.java,6
/mnt/dados/projetopydriller/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/messaging/StompSubProtocolHandler.java,92
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/hierarchies/meta/MetaHierarchyLevelTwoTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/parsing/PassThroughSourceExtractorTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/spr9051/AtBeanLiteModeScopeTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/groovy/DefaultScriptDetectionXmlSupersedesGroovySpringContextTests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/test/java/org/springframework/aop/config/AopNamespaceHandlerEventTests.java,15
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ScopedProxyCreator.java,2
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/junit4/SpringJUnit4ClassRunnerTests.java,5
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/context/support/AbstractXmlApplicationContext.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/support/EnvironmentSecurityManagerIntegrationTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/util/xml/StaxStreamXMLReader.java,65
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/lookup/MapDataSourceLookupTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/destination/JndiDestinationResolver.java,14
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/main/java/org/springframework/jms/TransactionInProgressException.java,1
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/SseEmitter.java,10
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/test/java/org/springframework/aop/support/ComposablePointcutTests.java,6
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/util/comparator/BooleanComparator.java,12
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/config/ObjectFactoryCreatingFactoryBeanTests.java,18
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/http/client/AbstractClientHttpRequest.java,7
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/handler/SimpleUrlHandlerMapping.java,9
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/propertyeditors/PropertiesEditor.java,6
/mnt/dados/projetopydriller/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompConversionException.java,2
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/hierarchies/web/RootWacEarTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/support/AnnotationControllerTypePredicate.java,4
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/multiaction/PropertiesMethodNameResolver.java,9
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/view/AbstractUrlBasedView.java,10
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/hierarchies/meta/MetaHierarchyLevelOneTests.java,1
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/generic/GenericBridgeMethodMatchingTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-jms/src/main/java/org/springframework/jms/connection/JmsTransactionManager.java,33
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/concurrent/ForkJoinPoolFactoryBean.java,14
/mnt/dados/projetopydriller/spring-framework/spring-beans/src/main/java/org/springframework/beans/support/PropertyComparator.java,19
/mnt/dados/projetopydriller/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/core/simple/SimpleJdbcCall.java,23
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/concurrent/DefaultManagedAwareThreadFactory.java,10
/mnt/dados/projetopydriller/spring-framework/spring-web/src/test/java/org/springframework/remoting/httpinvoker/HttpComponentsHttpInvokerRequestExecutorTests.java,9
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/config/ContextLifecycleScheduledTaskRegistrar.java,2
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/asm/Handler.java,8
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/jsf/el/WebApplicationContextFacesELResolver.java,22
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/context/cache/DefaultCacheAwareContextLoaderDelegate.java,11
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/scheduling/config/ScheduledTaskRegistrar.java,54
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/test/java/org/springframework/web/portlet/mvc/annotation/Portlet20AnnotationControllerTests.java,19
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AdviceEntry.java,2
/mnt/dados/projetopydriller/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AopConfigUtils.java,19
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/web/util/HttpSessionMutexListener.java,2
/mnt/dados/projetopydriller/spring-framework/spring-core/src/main/java/org/springframework/core/annotation/AnnotatedElementUtils.java,78
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/view/document/AbstractPdfStamperView.java,5
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/config/InterceptorsBeanDefinitionParser.java,7
/mnt/dados/projetopydriller/spring-framework/spring-context/src/main/java/org/springframework/instrument/classloading/SimpleThrowawayClassLoader.java,3
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/handler/PathMatchingUrlHandlerMappingTests.java,84
/mnt/dados/projetopydriller/spring-framework/spring-webmvc-portlet/src/test/java/org/springframework/web/portlet/handler/SimpleMappingExceptionResolverTests.java,23
/mnt/dados/projetopydriller/spring-framework/spring-web/src/main/java/org/springframework/http/server/ServletServerHttpAsyncRequestControl.java,15
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/test/context/junit4/AbstractTransactionalJUnit4SpringContextTests.java,8
/mnt/dados/projetopydriller/spring-framework/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/ResponseBodyEmitterTests.java,13
/mnt/dados/projetopydriller/spring-framework/spring-test/src/test/java/org/springframework/test/context/jdbc/RequiresNewTransactionSqlScriptsTests.java,4
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/aop/aspectj/autoproxy/benchmark/BenchmarkTests.java,2
/mnt/dados/projetopydriller/spring-framework/spring-context/src/test/java/org/springframework/context/access/ContextSingletonBeanFactoryLocatorTests.java,3
/mnt/dados/projetopydriller/spring-framework/spring-orm/src/test/java/org/springframework/test/AbstractTransactionalSpringContextTests.java,41
/mnt/dados/projetopydriller/spring-framework/spring-test/src/main/java/org/springframework/mock/web/MockSessionCookieConfig.java,14
